,clean_text,Party,Textblob_Sentiments,Emotions
4743,"someone asked for my opinion of politics and the parties. ""if i were to vote today, i had go with the new democratic party. we keep voting in mha's that are affiliated to corporations, corporate welfare needs to end and mha's need to be for the people and not corporations.""",other_election_topics,0.06818181818181818,Positive
4744,"go figure… strictest gun laws in the nation. criminals, individuals zero morals or conscience do not follow rules and laws! a wonderful diversion from the absolute sickening mess this new democratic party has inflicted on our nation!",unrelated tweets,0.05909090909090908,Positive
4745,"the democratic party might be losing its power for the next 20 years as a result of the new political climate full of social justice warriors, the constant cancelling of people in pop culture, and political correctness. wouldn’t be surprised if the next three presidents were rep.",unrelated tweets,0.06885521885521885,Positive
4746,permanent and total dissolution of the democratic party of new hampshire,unrelated tweets,0.06818181818181818,Positive
4747,pretty much to exact way covid-19 started/spread. i recall the democratic party going to china town during the chinese new year and urging people to “hug a chinese person to fight xenophobia” when trump wanted to shut down the airports lolll,unrelated tweets,0.08013468013468013,Positive
4748,"new: ‘frankly, the democratic party doesn’t deserve to win’: democrat calls out his own party for shying away from competition read more here:",unrelated tweets,0.509090909090909,Positive
4749,"the main opposition national democratic congress must be happy at the moment given that some of the executives of the new patriotic party in the regions who were unable to put up any extraordinary performance in the 2020 polls for their party were retained, a political scientist",unrelated tweets,0.156060606060606,Positive
4750,we definitely need a stronger democratic party! or a new party altogether. this weak ass one isn’t fooling anyone anymore,unrelated tweets,-0.07954545454545454,Negative
4751,"if it is too late to save the gop, then those principled conservatives who cannot feel comfortable in the democratic party (even though we have a conservative faction) must begin the difficult task of building a new party. now may be the time",conservatives,-0.0659090909090909,Negative
4752,the left is currently trying to cripple elons businesses. voting for a leftist like yang is a vote to hurt elon and his businesses. a better idea would be to vote out the democratic party as much as possible and vote in a new second party.,other_election_topics,0.08376623376623378,Positive
4753,"well that is sort of the point, who is to say someone's ""right-wing"" just because they diverge from a new orthodoxy around, say, hyper-wokeness. who decides those boundaries, especially when such views are a clear minority among minorities and the democratic party more broadly?",unrelated tweets,0.1331439393939394,Positive
4754,musk is right. not only biden but the whole democratic party does. it is time to get rid of the old guard and bring in new blood.,unrelated tweets,0.1444155844155844,Positive
4755,"democratic mantra since party inception? new corollary: let poc look down on poorest whites and make elite whites feel guilty about past transgressions, both poc and elite whites will empty their pocket books. there is always money in grifting.",unrelated tweets,-0.1738383838383838,Negative
4756,this lady needs to be voted out. she is nothing but a rubber stamp for this new woke agendum the democratic party is pushing on america,unrelated tweets,0.1363636363636364,Positive
4757,today in new york today: • redistricting puts two democratic party stalwarts on a collision course. • a familiar name behind london’s new elizabeth train line.,unrelated tweets,0.06193181818181817,Positive
4758,"at the congress, voting for the new party president. in these challenging times, we need a leader who will fight for a europe that is stronger, more democratic. we must think bigger and act quicker to remain relevant on the global stage. 🇪🇺💪 #epprotterdam",unrelated tweets,0.256060606060606,Positive
4759,"you libs and democrat party seems way more extreme than the republicans.. and this is in every point of ideology views the democratic party from early 2000 , 90s and 80s was my party ideology.. but this new dem are garbage extremest piss of sht.",unrelated tweets,0.1528409090909091,Positive
